ID,名称,中文名称
4348,斬鉄覇王の最終秘石,斩铁霸王的最终秘石
4349,エビルハートの極秘石,恶魔之心的极秘石
4350,エビルハートの最終秘石,恶魔之心的最终秘石
4351,エビルハートの最終秘石,恶魔之心的最终秘石
4352,飛竜覇道の極秘石,飞龙霸道的极秘石
4353,飛竜覇道の最終秘石,飞龙霸道的最终秘石
4354,飛竜覇道の最終秘石,飞龙霸道的最终秘石
4355,征魔大将軍の極秘石,征魔大将军的极秘石
4356,征魔大将軍の最終秘石,征魔大将军的最终秘石
4357,征魔大将軍の最終秘石,征魔大将军的最终秘石
4358,塵隠忍皇の極秘石,尘隐忍皇的极秘石
4359,塵隠忍皇の最終秘石,尘隐忍皇的最终秘石
4360,塵隠忍皇の最終秘石,尘隐忍皇的最终秘石
4361,カイザーハートの極秘石,凯撒之心的极秘石
4362,カイザーハートの最終秘石,凯撒之心的最终秘石
4363,カイザーハートの最終秘石,凯撒之心的最终秘石
4364,ドラゴンブラッドの極秘石,龙血的极秘石
4365,ドラゴンブラッドの最終秘石,龙血的最终秘石
4366,ドラゴンブラッドの最終秘石,龙血的最终秘石
4367,アクスジハードの極秘石,斧之圣战的极秘石
4368,アクスジハードの最終秘石,斧之圣战的最终秘石
4369,アクスジハードの最終秘石,斧之圣战的最终秘石
4370,壊皇の極秘石,破坏皇的极秘石
4371,壊皇の最終秘石,破坏皇的最终秘石
4372,壊皇の最終秘石,破坏皇的最终秘石
4373,ダークデスサイズの極秘石,暗黑死亡镰刀的极秘石
4374,ダークデスサイズの最終秘石,暗黑死亡镰刀的最终秘石
4375,ダークデスサイズの最終秘石,暗黑死亡镰刀的最终秘石
4376,ホーリーソウルの極秘石,神圣灵魂的极秘石
4377,ホーリーソウルの最終秘石,神圣灵魂的最终秘石
4378,ホーリーソウルの最終秘石,神圣灵魂的最终秘石
4379,アークロードの極秘石,霸王的极秘石
4380,アークロードの最終秘石,霸王的最终秘石
4381,アークロードの最終秘石,霸王的最终秘石
4382,アルテミスムーンの極秘石,月神的极秘石
4383,アルテミスムーンの最終秘石,月神的最终秘石
4384,アルテミスムーンの最終秘石,月神的最终秘石
4385,月覇鞭姫の極秘石,月霸鞭姬的极秘石
4386,月覇鞭姫の最終秘石,月霸鞭姬的最终秘石
4387,月覇鞭姫の最終秘石,月霸鞭姬的最终秘石
4388,スターダストハートの極秘石,星尘之心的极秘石
4389,スターダストハートの最終秘石,星尘之心的最终秘石
4390,スターダストハートの最終秘石,星尘之心的最终秘石
4391,天魔扇舞の極秘石,天魔扇舞的极秘石
4392,天魔扇舞の最終秘石,天魔扇舞的最终秘石
4393,天魔扇舞の最終秘石,天魔扇舞的最终秘石
4394,ガンズオブヘブンの極秘石,天堂之铳的极秘石
4395,ガンズオブヘブンの最終秘石,天堂之铳的最终秘石
4396,ガンズオブヘブンの最終秘石,天堂之铳的最终秘石
4398,アンゴルモアの極秘石,安哥尔摩亚的极秘石
4399,アンゴルモアの最終秘石,安哥尔摩亚的最终秘石
4400,アンゴルモアの最終秘石,安哥尔摩亚的最终秘石
4401,マガツオオミカミの極秘石,祸津大御神的极秘石
4402,マガツオオミカミの最終秘石,祸津大御神的最终秘石
4403,マガツオオミカミの最終秘石,祸津大御神的最终秘石
4404,シンギュラリティの極秘石,奇点的极秘石
4405,シンギュラリティの最終秘石,奇点的最终秘石
4406,シンギュラリティの最終秘石,奇点的最终秘石
4407,ワールドドロウンの極秘石,世界沉没者的极秘石
4408,ワールドドロウンの最終秘石,世界沉没者的最终秘石
4409,ワールドドロウンの最終秘石,世界沉没者的最终秘石
4410,コスモスの極秘石,宇宙神蝶的极秘石
4411,コスモスの最終秘石,宇宙神蝶的最终秘石
4412,コスモスの最終秘石,宇宙神蝶的最终秘石
4413,ノーライフキングの極秘石,无生之王的极秘石
4414,ノーライフキングの最終秘石,无生之王的最终秘石
4415,ノーライフキングの最終秘石,无生之王的最终秘石
4416,バアル・ゼブブの極秘石,巴力・西卜的极秘石
4417,バアル・ゼブブの最終秘石,巴力・西卜的最终秘石
4418,バアル・ゼブブの最終秘石,巴力・西卜的最终秘石
4419,七つの大罪の極秘石,七宗罪的极秘石
4420,七つの大罪の最終秘石,七宗罪的最终秘石
4421,七つの大罪の最終秘石,七宗罪的最终秘石
4422,全てを識る者の極秘石,全知者的极秘石
4423,全てを識る者の最終秘石,全知者的最终秘石
4424,全てを識る者の最終秘石,全知者的最终秘石
4425,エキドナの極秘石,厄喀德那的极秘石
4426,エキドナの最終秘石,厄喀德那的最终秘石
4427,エキドナの最終秘石,厄喀德那的最终秘石
4428,ダークフェニックスの極秘石,暗黑凤凰的极秘石
4429,ダークフェニックスの最終秘石,暗黑凤凰的最终秘石
4430,ダークフェニックスの最終秘石,暗黑凤凰的最终秘石
4431,次元侵蝕者の極秘石,次元侵蚀者的极秘石
4432,次元侵蝕者の最終秘石,次元侵蚀者的最终秘石
4433,次元侵蝕者の最終秘石,次元侵蚀者的最终秘石
4434,クトゥルフの極秘石,克苏鲁的极秘石
4435,クトゥルフの最終秘石,克苏鲁的最终秘石
4436,クトゥルフの最終秘石,克苏鲁的最终秘石
4437,星喰いの極秘石,星喰的极秘石
4438,星喰いの最終秘石,星喰的最终秘石
4439,星喰いの最終秘石,星喰的最终秘石
4440,虚竜の極秘石,虚龙的极秘石
4441,虚竜の最終秘石,虚龙的最终秘石
4442,虚竜の最終秘石,虚龙的最终秘石
4443,三闘神・光の極秘石,三斗神・光的极秘石
4444,三闘神・光の最終秘石,三斗神・光的最终秘石
4445,三闘神・光の最終秘石,三斗神・光的最终秘石
4446,三闘神・闇の極秘石,三斗神・暗的极秘石
4447,三闘神・闇の最終秘石,三斗神・暗的最终秘石
4448,三闘神・闇の最終秘石,三斗神・暗的最终秘石
4449,三闘神・混沌の極秘石,三斗神・混沌的极秘石
4450,三闘神・混沌の最終秘石,三斗神・混沌的最终秘石
4451,三闘神・混沌の最終秘石,三斗神・混沌的最终秘石
4452,破滅を制する者の神秘石,破灭征服者的神秘石
4453,破滅を制する者の最終秘石,破灭征服者的最终秘石
4454,破滅を制する者の最終秘石,破灭征服者的最终秘石
4455,ワールドブレイカーの神秘石,世界破坏者的神秘石
4456,ワールドブレイカーの最終秘石,世界破坏者的最终秘石
4457,ワールドブレイカーの最終秘石,世界破坏者的最终秘石
4458,ジャッジメントの神秘石,审判者的神秘石
4459,ジャッジメントの最終秘石,审判的最终秘石
4460,ジャッジメントの最終秘石,审判的最终秘石
4461,カオスの神秘石,混沌的神秘石
4462,カオスの最終秘石,混沌的最终秘石
4463,カオスの最終秘石,混沌的最终秘石
4464,混沌を晴らす者の神秘石,使混沌放晴之人的神秘石
4465,混沌を晴らす者の最終秘石,使混沌放晴之人的最终秘石
4466,混沌を晴らす者の最終秘石,使混沌放晴之人的最终秘石
4467,歴史を超えし者の極秘石,超越历史者的极秘石
4468,歴史を超えし者の最終秘石,超越历史者的最终秘石
4469,歴史を超えし者の最終秘石,超越历史者的最终秘石
4473,種族特攻強化の究極秘石,""
4474,ロイド特攻の無限秘石,""
4475,ロイド特攻の最終秘石,""
4476,アポトーシス特攻の無限秘石,""
4477,アポトーシス特攻の最終秘石,""
4478,飛行特攻の無限秘石,""
4479,飛行特攻の最終秘石,""
4480,ボス特攻の混沌秘石,""
4481,人間特攻の無限秘石,""
4482,人間特攻の最終秘石,""
4483,妖魔特攻の無限秘石,""
4484,妖魔特攻の最終秘石,""
4485,亜人特攻の無限秘石,""
4486,亜人特攻の最終秘石,""
4487,淫魔特攻の無限秘石,""
4488,淫魔特攻の最終秘石,""
4489,吸血鬼特攻の無限秘石,""
4490,吸血鬼特攻の最終秘石,""
4491,人魚特攻の無限秘石,""
4492,人魚特攻の最終秘石,""
4493,エルフ特攻の無限秘石,""
4494,エルフ特攻の最終秘石,""
4495,妖精特攻の無限秘石,""
4496,妖精特攻の最終秘石,""
4497,スライム特攻の無限秘石,""
4498,スライム特攻の最終秘石,""
4499,魔獣特攻の無限秘石,""
4500,魔獣特攻の最終秘石,""
4501,妖狐特攻の無限秘石,""
4502,妖狐特攻の最終秘石,""
4503,ラミア特攻の無限秘石,""
4504,ラミア特攻の最終秘石,""
4505,スキュラ特攻の無限秘石,""
4506,スキュラ特攻の最終秘石,""
4507,ハーピー特攻の無限秘石,""
4508,ハーピー特攻の最終秘石,""
4509,竜特攻の無限秘石,""
4510,竜特攻の最終秘石,""
4511,陸棲種特攻の無限秘石,""
4512,陸棲種特攻の最終秘石,""
4513,海棲種特攻の無限秘石,""
4514,海棲種特攻の最終秘石,""
4515,虫特攻の無限秘石,""
4516,虫特攻の最終秘石,""
4517,植物特攻の無限秘石,""
4518,植物特攻の最終秘石,""
4519,ゾンビ特攻の無限秘石,""
4520,ゾンビ特攻の最終秘石,""
4521,ゴースト特攻の無限秘石,""
4522,ゴースト特攻の最終秘石,""
4523,ドール特攻の無限秘石,""
4524,ドール特攻の最終秘石,""
4525,キメラ特攻の無限秘石,""
4526,キメラ特攻の最終秘石,""
4527,天使特攻の無限秘石,""
4528,天使特攻の最終秘石,""
4529,巨人特攻の無限秘石,""
4530,巨人特攻の最終秘石,""
4531,物理強化の混沌秘石,""
4532,通常攻撃の混沌秘石,普通攻击的混沌秘石
4533,短剣技の混沌秘石,""
4534,剣技の混沌秘石,""
4535,尖剣技の混沌秘石,""
4536,刀技の混沌秘石,""
4537,槍技の混沌秘石,""
4538,斧技の混沌秘石,""
4539,棍技の混沌秘石,""
4540,鎌技の混沌秘石,""
4541,弓技の混沌秘石,""
4542,鞭技の混沌秘石,""
4543,投擲技の混沌秘石,""
4544,鉄球技の混沌秘石,""
4545,扇技の混沌秘石,""
4546,銃技の混沌秘石,""
4547,多武器技の混沌秘石,""
4548,格闘の混沌秘石,""
4549,会心を繰り出す者の神秘石,""
4550,会心を繰り出す者の無限秘石,""
4551,会心を繰り出す者の究極秘石,""
4552,会心を繰り出す者の混沌秘石,""
4553,会心を繰り出す者の最終秘石,""
4554,魔を嫌う者の最終秘石,厌恶魔物者的最终秘石
4555,緑を嫌う者の最終秘石,厌恶绿色者的最终秘石
4556,海を嫌う者の最終秘石,厌恶海洋者的最终秘石
4557,牙を嫌う者の最終秘石,厌恶利齿者的最终秘石
4558,羽を嫌う者の最終秘石,厌恶羽毛者的最终秘石
4559,死を嫌う者の最終秘石,厌恶死亡者的最终秘石
4560,無を嫌う者の最終秘石,厌恶虚无者的最终秘石
4561,状態異常特攻強化の究極秘石,""
4562,SP消費軽減の最終秘石,SP消耗减轻的最终秘石
4563,盗賊技の混沌秘石,""
4564,忍術の混沌秘石,""
4565,海賊技の混沌秘石,""
4566,ヒーロー技の混沌秘石,""
4567,商技の混沌秘石,""
4568,EXアイテムの混沌秘石,""
4569,オラクルの混沌秘石,""
4570,踊りの混沌秘石,""
4571,歌の混沌秘石,歌唱的混沌秘石
4572,話術の混沌秘石,话术的混沌秘石
4573,マキナの混沌秘石,""
4574,料理の混沌秘石,""
4575,医術の混沌秘石,""
4576,御奉仕の混沌秘石,""
4577,王技の混沌秘石,""
4578,勇者技の混沌秘石,""
4579,淫技の混沌秘石,""
4580,MP消費軽減の最終秘石,""
4581,快楽強化の混沌秘石,""
4582,炎強化の混沌秘石,""
4583,氷強化の混沌秘石,""
4584,雷強化の混沌秘石,""
4585,風強化の混沌秘石,风强化的混沌秘石
4586,土強化の混沌秘石,""
4587,水強化の混沌秘石,""
4588,聖強化の混沌秘石,圣强化的混沌秘石
4589,闇強化の混沌秘石,暗强化的混沌秘石
4590,音波強化の混沌秘石,""
4591,バイオ強化の混沌秘石,""
4592,回復強化の混沌秘石,恢复强化的混沌秘石
4593,白魔法の混沌秘石,""
4594,黒魔法の混沌秘石,""
4595,時魔法の混沌秘石,""
4596,召喚の混沌秘石,""
4597,聖技の混沌秘石,""
4598,闇技の混沌秘石,""
4599,魔法剣の混沌秘石,""
4600,陰陽術の混沌秘石,""
4601,魔導科学の混沌秘石,""
4602,錬金術の混沌秘石,""
4603,魔本術の混沌秘石,""
4604,サイコの混沌秘石,""
4605,無属性強化の混沌秘石,无属性强化的混沌秘石
4606,銀河強化の最終秘石,""
4607,修羅強化の最終秘石,""
4608,ナイトメア強化の最終秘石,""
4609,核熱強化の最終秘石,""
