"产物ID","产物名称","产物种类","配方ID","合成方案","中文合成方案","中文产物名称"
"876","アサルトディフェクター","防具","756","金币：8400；材料：防具 ID 330「アサルトシールド」×1；物品 ID 269「終蟲の甲殻」×1","金币：8400；材料：防具 ID 330「突击盾」×1；物品 ID 269「终虫甲壳」×1","突击防御者"
"880","真・聖皇の盾","防具","874","金币：12000；材料：防具 ID 879「聖皇の盾」×1；物品 ID 277「究極の羽根」×1","金币：12000；材料：防具 ID 879「圣皇制盾」×1；物品 ID 277「究极之羽」×1","真・圣皇制盾"
"882","真・闇皇の盾","防具","875","金币：12000；材料：防具 ID 881「闇皇の盾」×1；物品 ID 281「最後の結晶」×1","金币：12000；材料：防具 ID 881「暗皇制盾」×1；物品 ID 281「最终之结晶」×1","真・暗皇制盾"
"883","三竜重甲","防具","876","金币：12400；材料：防具 ID 326「ダブルドラゴンシールド」×1；物品 ID 275「最後の竜牙」×1","金币：12400；材料：防具 ID 326「双龙之盾牌」×1；物品 ID 275「最终之龙牙」×1","三龙重甲"
"884","魔王の盾","防具","900","金币：13500；材料：防具 ID 872「失われし魔王の盾」×1；物品 ID 272「黒のアリス細胞」×1","金币：13500；材料：防具 ID 872「失落的魔王之盾」×1；物品 ID 272「黑之爱丽丝细胞」×1","魔王之盾"
"885","ミラーシールド・アリス","防具","901","金币：13000；材料：防具 ID 328「ミラーシールド」×1；物品 ID 272「黒のアリス細胞」×1","金币：13000；材料：防具 ID 328「镜盾」×1；物品 ID 272「黑之爱丽丝细胞」×1","镜盾・爱丽丝"
"886","熾天使の盾・破邪","防具","912","金币：13000；材料：防具 ID 329「熾天使の盾」×1；物品 ID 277「究極の羽根」×1","金币：13000；材料：防具 ID 329「炽天使之盾」×1；物品 ID 277「究极之羽」×1","炽天使之盾・破邪"
"887","明星回帰の盾","防具","911","金币：13300；材料：防具 ID 325「明星の盾」×1；物品 ID 276「ルカ細胞」×1","金币：13300；材料：防具 ID 325「明星之盾」×1；物品 ID 276「鲁卡细胞」×1","明星回归之盾"
"888","英雄の盾","防具","917","金币：13800；材料：防具 ID 321「ハインリヒの盾」×1；物品 ID 276「ルカ細胞」×1","金币：13800；材料：防具 ID 321「海因里希之盾」×1；物品 ID 276「鲁卡细胞」×1","英雄之盾"
"892","アンチカオスプレート","防具","1018","金币：15500；材料：防具 ID 890「試作型アンチカオスプレート」×1；物品 ID 2「高級薬草」×1","金币：15500；材料：防具 ID 890「试作型反混沌板」×1；物品 ID 2「高级药草」×1","反混沌板"
"892","アンチカオスプレート","防具","2100","金币：15500；材料：防具 ID 890「試作型アンチカオスプレート」×1；物品 ID 842「高次半導体」×1","金币：15500；材料：防具 ID 890「试作型反混沌板」×1；物品 ID 842「高次半导体」×1","反混沌板"
"894","ドラゴンエンパイア","防具","949","金币：15200；材料：防具 ID 883「三竜重甲」×1；物品 ID 2「高級薬草」×1","金币：15200；材料：防具 ID 883「三龙重甲」×1；物品 ID 2「高级药草」×1","龙之帝国"
"894","ドラゴンエンパイア","防具","2031","金币：15200；材料：防具 ID 883「三竜重甲」×1；物品 ID 821「神の涙石」×1","金币：15200；材料：防具 ID 883「三龙重甲」×1；物品 ID 821「神的泪石」×1","龙之帝国"
"895","真・覇竜の盾","防具","1014","金币：19000；材料：防具 ID 873「覇竜の盾」×1；物品 ID 2「高級薬草」×1","金币：19000；材料：防具 ID 873「霸龙之盾」×1；物品 ID 2「高级药草」×1","真・霸龙之盾"
"895","真・覇竜の盾","防具","2096","金币：19000；材料：防具 ID 873「覇竜の盾」×1；物品 ID 833「竜王の牙」×1","金币：19000；材料：防具 ID 873「霸龙之盾」×1；物品 ID 833「龙王的牙齿」×1","真・霸龙之盾"
"899","アルテマアサルト","防具","1079","金币：23000；材料：防具 ID 876「アサルトディフェクター」×1；物品 ID 2「高級薬草」×1","金币：23000；材料：防具 ID 876「突击防御者」×1；物品 ID 2「高级药草」×1","究极突击"
"899","アルテマアサルト","防具","2161","金币：23000；材料：防具 ID 876「アサルトディフェクター」×1；物品 ID 843「終焉の結晶」×1","金币：23000；材料：防具 ID 876「突击防御者」×1；物品 ID 843「终焉的结晶」×1","究极突击"
"900","ダブルキャップシールド","防具","1111","金币：24500；材料：防具 ID 874「キャプテンシールド」×1；物品 ID 2「高級薬草」×1","金币：24500；材料：防具 ID 874「盾队长」×1；物品 ID 2「高级药草」×1","双重帽盾"
"900","ダブルキャップシールド","防具","2193","金币：24500；材料：防具 ID 874「キャプテンシールド」×1；物品 ID 851「量子の歯車」×1","金币：24500；材料：防具 ID 874「盾队长」×1；物品 ID 851「量子的齿轮」×1","双重帽盾"
"902","ガーディアン","防具","1172","金币：28000；材料：防具 ID 875「聖盾スクトゥム」×1；物品 ID 2「高級薬草」×1","金币：28000；材料：防具 ID 875「圣盾斯库托姆」×1；物品 ID 2「高级药草」×1","守护者"
"902","ガーディアン","防具","2254","金币：28000；材料：防具 ID 875「聖盾スクトゥム」×1；物品 ID 857「グランエキス」×1","金币：28000；材料：防具 ID 875「圣盾斯库托姆」×1；物品 ID 857「格兰精华」×1","守护者"
"903","羅生門","防具","1215","金币：30800；材料：防具 ID 878「堅固なる城壁」×1；物品 ID 2「高級薬草」×1","金币：30800；材料：防具 ID 878「坚固之城墙」×1；物品 ID 2「高级药草」×1","罗生门"
"903","羅生門","防具","2297","金币：30800；材料：防具 ID 878「堅固なる城壁」×1；物品 ID 932「カオストルマリン」×1","金币：30800；材料：防具 ID 878「坚固之城墙」×1；物品 ID 932「混沌电气石」×1","罗生门"
"904","絶対防御の盾","防具","1229","金币：31000；材料：防具 ID 331「バイオナノシールド」×1；物品 ID 2「高級薬草」×1","金币：31000；材料：防具 ID 331「生化纳米盾」×1；物品 ID 2「高级药草」×1","绝对防御之盾"
"904","絶対防御の盾","防具","2402","金币：31000；材料：防具 ID 331「バイオナノシールド」×1；物品 ID 866「オメガコア」×1","金币：31000；材料：防具 ID 331「生化纳米盾」×1；物品 ID 866「欧米伽核心」×1","绝对防御之盾"
"905","アンチカオスプレート・最終型","防具","1230","金币：42000；材料：防具 ID 892「アンチカオスプレート」×1；物品 ID 2「高級薬草」×1","金币：42000；材料：防具 ID 892「反混沌板」×1；物品 ID 2「高级药草」×1","反混沌板・最终型"
"905","アンチカオスプレート・最終型","防具","2403","金币：42000；材料：防具 ID 892「アンチカオスプレート」×1；物品 ID 866「オメガコア」×1","金币：42000；材料：防具 ID 892「反混沌板」×1；物品 ID 866「欧米伽核心」×1","反混沌板・最终型"
"906","四聖北覇玄武の盾","防具","1254","金币：33000；材料：防具 ID 327「北覇玄武の盾」×1；物品 ID 2「高級薬草」×1","金币：33000；材料：防具 ID 327「北霸玄武之盾」×1；物品 ID 2「高级药草」×1","四圣北霸玄武之盾"
"906","四聖北覇玄武の盾","防具","2357","金币：33000；材料：防具 ID 327「北覇玄武の盾」×1；物品 ID 867「古神の依代」×1","金币：33000；材料：防具 ID 327「北霸玄武之盾」×1；物品 ID 867「古神的依代」×1","四圣北霸玄武之盾"
"907","源氏の盾・マガツ","防具","1255","金币：33000；材料：防具 ID 322「源氏の盾」×1；物品 ID 2「高級薬草」×1","金币：33000；材料：防具 ID 322「源氏之盾」×1；物品 ID 2「高级药草」×1","源氏之盾・祸津"
"907","源氏の盾・マガツ","防具","2358","金币：33000；材料：防具 ID 322「源氏の盾」×1；物品 ID 867「古神の依代」×1","金币：33000；材料：防具 ID 322「源氏之盾」×1；物品 ID 867「古神的依代」×1","源氏之盾・祸津"
"908","熾天使の盾・破邪顕正","防具","1263","金币：42000；材料：防具 ID 886「熾天使の盾・破邪」×1；物品 ID 2「高級薬草」×1","金币：42000；材料：防具 ID 886「炽天使之盾・破邪」×1；物品 ID 2「高级药草」×1","炽天使之盾・破邪显正"
"908","熾天使の盾・破邪顕正","防具","2440","金币：42000；材料：防具 ID 886「熾天使の盾・破邪」×1；物品 ID 875「永劫の羽根」×1","金币：42000；材料：防具 ID 886「炽天使之盾・破邪」×1；物品 ID 875「永劫的羽根」×1","炽天使之盾・破邪显正"
"910","覇竜炎帝の盾","防具","1317","金币：38000；材料：防具 ID 885「ミラーシールド・アリス」×1；物品 ID 2「高級薬草」×1","金币：38000；材料：防具 ID 885「镜盾・爱丽丝」×1；物品 ID 2「高级药草」×1","霸龙炎帝之盾"
"910","覇竜炎帝の盾","防具","2345","金币：38000；材料：防具 ID 895「真・覇竜の盾」×1；物品 ID 873「テラ甲殻」×1","金币：38000；材料：防具 ID 895「真・霸龙之盾」×1；物品 ID 873「大地甲壳」×1","霸龙炎帝之盾"
"911","冥府黄泉雲盾","防具","1318","金币：38000；材料：防具 ID 877「冥府の盾」×1；防具 ID 897「黄泉の盾」×1；物品 ID 2「高級薬草」×1","金币：38000；材料：防具 ID 877「冥府之盾」×1；防具 ID 897「黄泉之盾」×1；物品 ID 2「高级药草」×1","冥府黄泉云盾"
"911","冥府黄泉雲盾","防具","2346","金币：36000；材料：防具 ID 877「冥府の盾」×1；防具 ID 897「黄泉の盾」×1；物品 ID 872「ヌル細胞」×1","金币：36000；材料：防具 ID 877「冥府之盾」×1；防具 ID 897「黄泉之盾」×1；物品 ID 872「努尔细胞」×1","冥府黄泉云盾"
"913","英雄の輝盾","防具","1350","金币：40000；材料：防具 ID 888「英雄の盾」×1；物品 ID 2「高級薬草」×1","金币：40000；材料：防具 ID 888「英雄之盾」×1；物品 ID 2「高级药草」×1","英雄的光辉盾"
"913","英雄の輝盾","防具","2489","金币：40000；材料：防具 ID 888「英雄の盾」×1；物品 ID 877「勇者の魂」×1","金币：40000；材料：防具 ID 888「英雄之盾」×1；物品 ID 877「勇者的魂」×1","英雄的光辉盾"
"914","天軍聖盾","防具","1370","金币：45000；材料：防具 ID 893「天軍の盾」×1；物品 ID 2「高級薬草」×1","金币：45000；材料：防具 ID 893「天军之盾」×1；物品 ID 2「高级药草」×1","天军圣盾"
"914","天軍聖盾","防具","2441","金币：45000；材料：防具 ID 893「天軍の盾」×1；物品 ID 885「熾天使の羽根」×1","金币：45000；材料：防具 ID 893「天军之盾」×1；物品 ID 885「炽天使的羽毛」×1","天军圣盾"
"915","聖盾・外典十三ノ明星","防具","1371","金币：45000；材料：防具 ID 887「明星回帰の盾」×1；物品 ID 2「高級薬草」×1","金币：45000；材料：防具 ID 887「明星回归之盾」×1；物品 ID 2「高级药草」×1","圣盾・外典十三之明星"
"915","聖盾・外典十三ノ明星","防具","2442","金币：45000；材料：防具 ID 887「明星回帰の盾」×1；物品 ID 885「熾天使の羽根」×1","金币：45000；材料：防具 ID 887「明星回归之盾」×1；物品 ID 885「炽天使的羽毛」×1","圣盾・外典十三之明星"
"916","神機シールドORS","防具","1372","金币：44000；材料：防具 ID 904「絶対防御の盾」×1；物品 ID 2「高級薬草」×1","金币：44000；材料：防具 ID 904「绝对防御之盾」×1；物品 ID 2「高级药草」×1","神机护盾ORS"
"916","神機シールドORS","防具","2443","金币：44000；材料：防具 ID 904「絶対防御の盾」×1；物品 ID 885「熾天使の羽根」×1","金币：44000；材料：防具 ID 904「绝对防御之盾」×1；物品 ID 885「炽天使的羽毛」×1","神机护盾ORS"
"917","ハイディフレクター","防具","1373","金币：44000；材料：防具 ID 904「絶対防御の盾」×1；物品 ID 2「高級薬草」×1","金币：44000；材料：防具 ID 904「绝对防御之盾」×1；物品 ID 2「高级药草」×1","高级反射器"
