"产物ID","产物名称","产物种类","配方ID","合成方案","中文合成方案","中文产物名称"
"4696","セブンスターナイフ","武器","2017","金币：22000；材料：武器 ID 4688「五つ星」×1；物品 ID 822「神様のどんぐり」×1","金币：22000；材料：武器 ID 4688「五星」×1；物品 ID 822「神大人的橡果」×1","七星小刀"
"4697","ブギーマン","武器","1001","金币：25000；材料：武器 ID 4689「マッドブッチャー」×1；物品 ID 2「高級薬草」×1","金币：25000；材料：武器 ID 4689「疯狂屠夫」×1；物品 ID 2「高级药草」×1","布吉曼"
"4697","ブギーマン","武器","2083","金币：25000；材料：武器 ID 4689「マッドブッチャー」×1；物品 ID 835「超蛭蟲細胞」×1","金币：25000；材料：武器 ID 4689「疯狂屠夫」×1；物品 ID 835「超蛭虫细胞」×1","布吉曼"
"4700","アルトツヴァイ","武器","1095","金币：34000；材料：武器 ID 772「神秘の包丁」×1；物品 ID 2「高級薬草」×1","金币：34000；材料：武器 ID 772「神秘包丁」×1；物品 ID 2「高级药草」×1","阿尔特茨维"
"4700","アルトツヴァイ","武器","2177","金币：34000；材料：武器 ID 772「神秘の包丁」×1；物品 ID 852「ゼロマター」×1","金币：34000；材料：武器 ID 772「神秘包丁」×1；物品 ID 852「零物质」×1","阿尔特茨维"
"4702","那由多の神おろし","武器","1157","金币：38000；材料：武器 ID 4692「那由多斬り」×1；武器 ID 4693「神おろし」×1；物品 ID 2「高級薬草」×1","金币：38000；材料：武器 ID 4692「那由多斩」×1；武器 ID 4693「神斩」×1；物品 ID 2「高级药草」×1","那由多的神斩"
"4702","那由多の神おろし","武器","2239","金币：38000；材料：武器 ID 4692「那由多斬り」×1；武器 ID 4693「神おろし」×1；物品 ID 856「不滅の黒片」×1","金币：38000；材料：武器 ID 4692「那由多斩」×1；武器 ID 4693「神斩」×1；物品 ID 856「不灭的黑片」×1","那由多的神斩"
"4704","豊伽刃ヘスティア","武器","1334","金币：50000；材料：武器 ID 4694「ヘスティアの包丁」×1；物品 ID 2「高級薬草」×1","金币：50000；材料：武器 ID 4694「赫斯提亚的菜刀」×1；物品 ID 2「高级药草」×1","丰伽刃赫斯提亚"
"4704","豊伽刃ヘスティア","武器","2378","金币：50000；材料：武器 ID 4694「ヘスティアの包丁」×1；物品 ID 878「カオスマター」×1；物品 ID 883「ゴッドライト」×1","金币：50000；材料：武器 ID 4694「赫斯提亚的菜刀」×1；物品 ID 878「混沌物质」×1；物品 ID 883「神光」×1","丰伽刃赫斯提亚"
"4706","マネーロンダリング","武器","587","金币：75000；材料：武器 ID 785「闇商人のそろばん」×1；物品 ID 259「深海の鱗」×1","金币：75000；材料：武器 ID 785「暗商人的算盘」×1；物品 ID 259「深海之鳞」×1","洗钱"
"4707","カルキュレーター","武器","636","金币：8000；材料：武器 ID 780「マキナのそろばん改」×1；物品 ID 265「ナノ歯車」×1","金币：8000；材料：武器 ID 780「器械的算盘改」×1；物品 ID 265「纳米齿轮」×1","计算器"
"4708","女神のそろばん","武器","725","金币：9300；材料：武器 ID 791「守護神のそろばん」×1；物品 ID 262「神々しい花びら」×1","金币：9300；材料：武器 ID 791「守护神算盘」×1；物品 ID 262「神圣花瓣」×1","女神的算盘"
"4711","カルキュレーター・極","武器","821","金币：13000；材料：武器 ID 4707「カルキュレーター」×1；物品 ID 278「最終歯車」×1","金币：13000；材料：武器 ID 4707「计算器」×1；物品 ID 278「最终齿轮」×1","计算灵・极"
"4712","カオスミリオネア","武器","822","金币：13000；材料：武器 ID 793「ミリオネア」×1；物品 ID 283「カオスニウム」×1","金币：13000；材料：武器 ID 793「百万富翁」×1；物品 ID 283「混沌结晶」×1","混沌百万富翁"
"4715","富岳","武器","936","金币：17000；材料：武器 ID 4711「カルキュレーター・極」×1；物品 ID 2「高級薬草」×1","金币：17000；材料：武器 ID 4711「计算灵・极」×1；物品 ID 2「高级药草」×1","富岳"
"4715","富岳","武器","2018","金币：17000；材料：武器 ID 4711「カルキュレーター・極」×1；物品 ID 821「神の涙石」×1","金币：17000；材料：武器 ID 4711「计算灵・极」×1；物品 ID 821「神的泪石」×1","富岳"
"4716","ヴァンピールリッチ","武器","1002","金币：20000；材料：武器 ID 794「闇夜のそろばん」×1；物品 ID 2「高級薬草」×1","金币：20000；材料：武器 ID 794「暗夜算盘」×1；物品 ID 2「高级药草」×1","吸血鬼贵族"
"4716","ヴァンピールリッチ","武器","2084","金币：20000；材料：武器 ID 794「闇夜のそろばん」×1；物品 ID 834「シャインエキス」×1","金币：20000；材料：武器 ID 794「暗夜算盘」×1；物品 ID 834「闪耀精华」×1","吸血鬼贵族"
"4719","タックスヘイヴン","武器","1064","金币：25000；材料：武器 ID 4706「マネーロンダリング」×1；物品 ID 2「高級薬草」×1","金币：25000；材料：武器 ID 4706「洗钱」×1；物品 ID 2「高级药草」×1","避税天堂"
"4719","タックスヘイヴン","武器","2146","金币：25000；材料：武器 ID 4706「マネーロンダリング」×1；物品 ID 845「神獣の爪」×1","金币：25000；材料：武器 ID 4706「洗钱」×1；物品 ID 845「神兽的爪」×1","避税天堂"
"4720","聖算具ソフィア","武器","1096","金币：26500；材料：武器 ID 4708「女神のそろばん」×1；物品 ID 2「高級薬草」×1","金币：26500；材料：武器 ID 4708「女神的算盘」×1；物品 ID 2「高级药草」×1","圣算具索菲亚"
"4720","聖算具ソフィア","武器","2178","金币：26500；材料：武器 ID 4708「女神のそろばん」×1；物品 ID 851「量子の歯車」×1","金币：26500；材料：武器 ID 4708「女神的算盘」×1；物品 ID 851「量子的齿轮」×1","圣算具索菲亚"
"4721","石油王","武器","1129","金币：28000；材料：武器 ID 4712「カオスミリオネア」×1；物品 ID 2「高級薬草」×1","金币：28000；材料：武器 ID 4712「混沌百万富翁」×1；物品 ID 2「高级药草」×1","石油大亨"
"4721","石油王","武器","2211","金币：28000；材料：武器 ID 4712「カオスミリオネア」×1；物品 ID 852「ゼロマター」×1","金币：28000；材料：武器 ID 4712「混沌百万富翁」×1；物品 ID 852「零物质」×1","石油大亨"
"4723","オルタナティブ","武器","1196","金币：33000；材料：武器 ID 4717「グローバルライツ」×1；物品 ID 2「高級薬草」×1","金币：33000；材料：武器 ID 4717「全球之光」×1；物品 ID 2「高级药草」×1","替代"
"4723","オルタナティブ","武器","2278","金币：33000；材料：武器 ID 4717「グローバルライツ」×1；物品 ID 864「虹色の羽根」×1","金币：33000；材料：武器 ID 4717「全球之光」×1；物品 ID 864「彩虹色的羽毛」×1","替代"
"4725","神算盤ヘルメス","武器","1335","金币：40000；材料：武器 ID 4713「ヘルメスのそろばん」×1；物品 ID 2「高級薬草」×1","金币：40000；材料：武器 ID 4713「赫尔墨斯的算盘」×1；物品 ID 2「高级药草」×1","神算盘赫尔墨斯"
"4725","神算盤ヘルメス","武器","2379","金币：40000；材料：武器 ID 4713「ヘルメスのそろばん」×1；物品 ID 878「カオスマター」×1；物品 ID 883「ゴッドライト」×1","金币：40000；材料：武器 ID 4713「赫尔墨斯的算盘」×1；物品 ID 878「混沌物质」×1；物品 ID 883「神光」×1","神算盘赫尔墨斯"
"4728","サージャンブレイド・オズマ","武器","726","金币：12000；材料：武器 ID 814「サージャンブレイド・イデア」×1；物品 ID 264「オズマ細胞」×1","金币：12000；材料：武器 ID 814「外科手术刀・伊迪亚」×1；物品 ID 264「奥兹玛细胞」×1","萨尔加姆布雷德・奥兹玛"
"4732","デッドアナトミア","武器","823","金币：17200；材料：武器 ID 813「ブレイドアナトミア」×1；物品 ID 274「ゾンビハート」×1","金币：17200；材料：武器 ID 813「解剖刀」×1；物品 ID 274「僵尸心脏」×1","死亡解剖"
"4733","求道者のメス","武器","824","金币：17200；材料：武器 ID 4727「傀儡師のメス」×1；物品 ID 286「地獄の触手」×1","金币：17200；材料：武器 ID 4727「傀儡师的手术刀」×1；物品 ID 286「地狱的触手」×1","求道者的手术刀"
"4735","サージャンブレイドΩ","武器","965","金币：24000；材料：武器 ID 4728「サージャンブレイド・オズマ」×1；物品 ID 2「高級薬草」×1","金币：24000；材料：武器 ID 4728「萨尔加姆布雷德・奥兹玛」×1；物品 ID 2「高级药草」×1","军刀Ω"
"4735","サージャンブレイドΩ","武器","2047","金币：24000；材料：武器 ID 4728「サージャンブレイド・オズマ」×1；物品 ID 828「侵蝕の粘液」×1","金币：24000；材料：武器 ID 4728「萨尔加姆布雷德・奥兹玛」×1；物品 ID 828「侵蚀的粘液」×1","军刀Ω"
"4736","ヘルヘイム","武器","1032","金币：30000；材料：武器 ID 4732「デッドアナトミア」×1；物品 ID 2「高級薬草」×1","金币：30000；材料：武器 ID 4732「死亡解剖」×1；物品 ID 2「高级药草」×1","地狱海姆"
"4736","ヘルヘイム","武器","2114","金币：30000；材料：武器 ID 4732「デッドアナトミア」×1；物品 ID 839「冥府の髪」×1","金币：30000；材料：武器 ID 4732「死亡解剖」×1；物品 ID 839「冥府的头发」×1","地狱海姆"
"4738","アウトブレイク","武器","1130","金币：37800；材料：武器 ID 819「マッドサイエンティスト」×1；物品 ID 2「高級薬草」×1","金币：37800；材料：武器 ID 819「疯狂科学家」×1；物品 ID 2「高级药草」×1","爆发"
"4738","アウトブレイク","武器","2212","金币：37800；材料：武器 ID 819「マッドサイエンティスト」×1；物品 ID 852「ゼロマター」×1","金币：37800；材料：武器 ID 819「疯狂科学家」×1；物品 ID 852「零物质」×1","爆发"
"4739","ヒポクラテスの誓い","武器","1197","金币：43200；材料：武器 ID 818「世界樹の医刀」×1；物品 ID 2「高級薬草」×1","金币：43200；材料：武器 ID 818「世界树的医刀」×1；物品 ID 2「高级药草」×1","希波克拉底誓言"
"4739","ヒポクラテスの誓い","武器","2279","金币：43200；材料：武器 ID 818「世界樹の医刀」×1；物品 ID 864「虹色の羽根」×1","金币：43200；材料：武器 ID 818「世界树的医刀」×1；物品 ID 864「彩虹色的羽毛」×1","希波克拉底誓言"
"4740","アルテイストの誇り","武器","1231","金币：59400；材料：武器 ID 4733「求道者のメス」×1；物品 ID 2「高級薬草」×1","金币：59400；材料：武器 ID 4733「求道者的手术刀」×1；物品 ID 2「高级药草」×1","阿尔泰斯特的荣耀"
"4740","アルテイストの誇り","武器","2404","金币：59400；材料：武器 ID 4733「求道者のメス」×1；物品 ID 866「オメガコア」×1","金币：59400；材料：武器 ID 4733「求道者的手术刀」×1；物品 ID 866「欧米伽核心」×1","阿尔泰斯特的荣耀"
"4742","癒水刃ブリギット","武器","1336","金币：54000；材料：武器 ID 4729「ブリギットの医刀」×1；物品 ID 2「高級薬草」×1","金币：54000；材料：武器 ID 4729「布里奇德之医刀」×1；物品 ID 2「高级药草」×1","治愈水刃布里奇德"
"4742","癒水刃ブリギット","武器","2380","金币：54000；材料：武器 ID 4729「ブリギットの医刀」×1；物品 ID 878「カオスマター」×1；物品 ID 881「混沌水銀」×1","金币：54000；材料：武器 ID 4729「布里奇德之医刀」×1；物品 ID 878「混沌物质」×1；物品 ID 881「混沌水银」×1","治愈水刃布里奇德"
"4746","ファンタジア","武器","727","金币：12200；材料：武器 ID 839「ファンタジーカード」×1；物品 ID 262「神々しい花びら」×1","金币：12200；材料：武器 ID 839「幻想卡牌」×1；物品 ID 262「神圣花瓣」×1","幻想曲"
"4747","ラストハロウィン","武器","728","金币：12200；材料：武器 ID 4744「ハロウィン」×1；物品 ID 269「終蟲の甲殻」×1","金币：12200；材料：武器 ID 4744「万圣节」×1；物品 ID 269「终虫甲壳」×1","最后的万圣节"
"4751","陰陽混沌札","武器","826","金币：16600；材料：武器 ID 838「陰陽式神札」×1；物品 ID 283「カオスニウム」×1","金币：16600；材料：武器 ID 838「阴阳式神札」×1；物品 ID 283「混沌结晶」×1","阴阳混沌札"
"4752","冥界のタロット","武器","825","金币：16600；材料：武器 ID 833「死者のタロット」×1；物品 ID 274「ゾンビハート」×1","金币：16600；材料：武器 ID 833「死者塔罗」×1；物品 ID 274「僵尸心脏」×1","冥界的塔罗"
"4754","フェアリーカーニバル","武器","937","金币：21200；材料：武器 ID 4747「ラストハロウィン」×1；物品 ID 2「高級薬草」×1","金币：21200；材料：武器 ID 4747「最后的万圣节」×1；物品 ID 2「高级药草」×1","妖精嘉年华"
"4754","フェアリーカーニバル","武器","2019","金币：21200；材料：武器 ID 4747「ラストハロウィン」×1；物品 ID 822「神様のどんぐり」×1","金币：21200；材料：武器 ID 4747「最后的万圣节」×1；物品 ID 822「神大人的橡果」×1","妖精嘉年华"
