"技能ID","日文名称","日文所属","日文说明","可学习职业（日文，含等级）","可学习种族（日文，含等级）","HP消耗","MP消耗","SP消耗（内部TP）","中文名称","中文所属","中文说明","可学习职业（中文，含等级）","可学习种族（中文，含等级）","技能类型ID"
"5872","ヘヴィスウィング","淫技","威力：Ｂ（器）　対象：敵単体　属性：快楽
挿入し強く腰を振る強力な淫技","","","0","0","5","强力摇摆","淫技","威力：Ｂ（器）　対象：敵単体　属性：快楽
插入并强烈摇动腰部的强力淫技","","","49"
"5873","ディバウアー","淫技","威力：Ａ（器）　対象：敵単体　属性：快楽
相手を激しく攻める強力な淫技","","","0","0","7","猛攻","淫技","威力：Ａ（器）　対象：敵単体　属性：快楽
激烈攻击对方的强力淫技","","","49"
"5874","プライスオブハレム","淫技","威力：Ａ（器）　対象：敵全体　属性：快楽
敵全員を攻める強力な淫技","","","0","0","8","后宫之价","淫技","威力：Ａ（器）　対象：敵全体　属性：快楽
攻击敌全体的强力淫技","","","49"
"5875","トーク","話す","対象：敵全体　効果：敏感・友好度小アップ
ムードを高め敵全体を敏感にする話術","","","0","0","2","谈话","交谈","対象：敵全体　効果：敏感・友好度小アップ
提高气氛使全体敌人敏感的谈话技巧","","","39"
"5876","ファック","淫技","威力：Ｅ（器）　対象：敵単体　属性：快楽
相手に挿入する基本淫技","","","0","0","1","插入","淫技","威力：Ｅ（器）　対象：敵単体　属性：快楽
插入对方的基本淫技","","","49"
"5877","バッシュ","淫技","威力：Ｄ（器）　対象：敵単体　属性：快楽
下半身に力をこめて相手を強く突く淫技","","","0","0","2","狂进击","淫技","威力：Ｄ（器）　対象：敵単体　属性：快楽
集中下半身力量，对对方进行强力突刺的淫技","","","49"
"5878","ホーリーセクロス","淫技","威力：Ｂ（器）　対象：敵単体　属性：快楽・聖　効果：暗闇
聖なる属性を宿したピストンで攻撃する淫技","","","0","0","4","圣十字攻击","淫技","威力：Ｂ（器）　対象：敵単体　属性：快楽・聖　効果：暗闇
以宿有神圣属性的活塞运动进行攻击的淫技","","","49"
"5879","グランドセクロス","淫技","威力：Ａ（器）　対象：敵単体　属性：快楽
挿入した相手の内部に聖なる闘気を送り込む奥義","","","0","0","7","圣十字审判","淫技","威力：Ａ（器）　対象：敵単体　属性：快楽
将神圣斗气插入对方体内的奥义","","","49"
"5880","グランドセクロス","淫技","威力：Ｓ（器）　対象：敵単体　属性：快楽・闇
挿入した相手の内部に闇の闘気を送り込む奥義","","","0","0","10","圣十字审判","淫技","威力：Ｓ（器）　対象：敵単体　属性：快楽・闇
将暗之斗气送入插入对方体内的奥义","","","49"
"5881","性の処刑執行","淫技","威力：Ｓ（器）　対象：敵単体　属性：快楽
快楽による処刑を執行する奥義","","","0","0","10","性之处刑执行","淫技","威力：Ｓ（器）　対象：敵単体　属性：快楽
执行由快乐带来的死刑的奥义","","","49"
"5882","ヴァギナクイッケン","淫技","対象：使用者　効果：「淫技」連続発動
超スピードにより淫技が連続で発動する","","","0","0","3","阴道加速","淫技","対象：使用者　効果：「淫技」連続発動
超高速使得淫技连续发动","","","49"
"5883","死刑執行の構え","鎌技","威力：Ｓ（力or魔）　対象：敵ランダム8回
超スピードにより斬撃を乱舞させる鎌奥義","","","0","0","10","死刑执行的架势","镰技","威力：Ｓ（力or魔）　対象：敵ランダム8回
以超快速度释放连续斩击的镰奥义","","","13"
"5884","ピアーシングアタック","淫技","威力：Ａ（器）　対象：敵単体　属性：快楽
防御力を無視するパワフルな手淫奥義","","","0","0","7","穿刺攻击","淫技","威力：Ａ（器）　対象：敵単体　属性：快楽
无视防御力的强力手淫奥义","","","49"
"5886","アドレナリンラッシュ","特技","対象：使用者　効果：通常攻撃2連続発動・威力アップ
憤怒の力により通常攻撃が連続で発動、威力も大幅に増加","","","0","0","2","肾上腺素激增","特技","対象：使用者　効果：通常攻撃2連続発動・威力アップ
愤怒使得普通攻击连续发动，威力大幅增加","","","63"
"5887","逆切れ","格闘","威力：Ｓ（力・速）　対象：敵単体　効果：物理カウンター発動
逆切れし物理攻撃に対し強力なカウンターを叩き込む","","","0","0","2","反击斩杀","格闘","威力：Ｓ（力・速）　対象：敵単体　効果：物理カウンター発動
反击斩杀是对物理攻击进行强力的反击","","","21"
"5888","発動：逆切れ","格闘","ステート459","","","0","0","0","発動：逆切れ","格闘","ステート459","","","21"
"5889","姉さんの悪夢","魔技","威力：Ｓ（魔or器）　対象：敵全体　属性：快楽・闇　効果：拘束・HP吸収
魔力の鎖で敵をまとめて拘束し搾り尽くす奥義","","","0","30","0","姐姐的恶梦","魔技","威力：Ｓ（魔or器）　対象：敵全体　属性：快楽・闇　効果：拘束・HP吸収
魔力锁链将敌人全体拘束并榨干","","","50"
"5890","スクリーム","踊る","対象：敵全体　効果：スタン
敵全体をスタンさせる","","","0","0","1","呻吟","踊る","対象：敵全体　効果：スタン
使全体敌人眩晕","","","37"
"5891","私を忘れないで…","踊る","対象：敵全体　効果：素早さ大ダウン
敵全体の素早さを大幅にダウンさせる","","","0","0","3","私を忘れないで…","踊る","対象：敵全体　効果：素早さ大ダウン
大幅降低全体敌人的敏捷","","","37"
"5892","サービスフォーユー","踊る","対象：味方単体　効果：SP大回復・聖属性付加
10ターンの間、SPが大幅に自動回復し聖属性を付加","","","0","0","6","为你服务","踊る","対象：味方単体　効果：SP大回復・聖属性付加
10回合内，SP大幅自动恢复并附加圣属性","","","37"
"5893","ハミング","踊る","対象：味方単体　効果：全能力・命中率アップ
5ターンの間、全能力および命中率がアップする","","","0","0","4","哼唱","踊る","対象：味方単体　効果：全能力・命中率アップ
5回合内，全能力和命中率提升","","","37"
"5894","幸運のキス","踊る","対象：味方単体　効果：会心・会心ダメージアップ
5ターンの間、会心率と会心ダメージが大幅にアップする","","","0","0","4","幸运之吻","踊る","対象：味方単体　効果：会心・会心ダメージアップ
5回合内，会心率和会心伤害大幅提升","","","37"
"5895","全力蕩弓","弓技","威力：ＳＳ（力・器）　対象：敵ランダム1体　属性：闇・快楽
相手を選ばずに放たれる闇と快楽の一閃","","","0","0","6","全力荡弓","弓技","威力：ＳＳ（力・器）　対象：敵ランダム1体　属性：闇・快楽
不分对象释放的暗与快乐的一闪","","","14"
"5896","まとめて食べてあげる","淫技","威力：Ｓ（器）　対象：敵全体　属性：快楽　効果：絶頂・HP吸収
餌をまとめて平らげるサキュバスの食事","","","0","0","12","一起吃掉","淫技","威力：Ｓ（器）　対象：敵全体　属性：快楽　効果：絶頂・HP吸収
一起吃掉的魅魔的盛宴","","","49"
"5897","アビスヘブン","白魔法","威力：Ｓ（魔or精）　対象：敵全体　属性：快楽・聖　効果：昇天
天国の悦びを味わわせ昇天させる快楽魔法","","","0","30","0","深渊天堂","白魔法","威力：Ｓ（魔or精）　対象：敵全体　属性：快楽・聖　効果：昇天
让敌人体验天堂的愉悦并升天的快乐魔法","","","22"
"5898","虚脱の魔眼","魔技","対象：敵全体　効果：効果：MP吸収・防御/精神ダウン・睡眠
魔力を込めた瞳で凝視し、精気を一気に奪い取る","","","0","20","0","虚脱的魔眼","魔技","対象：敵全体　効果：効果：MP吸収・防御/精神ダウン・睡眠
用充满魔力的眼睛凝视，一口气夺取精气","","","50"
"5899","乳魔王の悪戯","魔技","対象：敵全体　効果：ミニマム・スロウ・失禁
魔王ベビゼラが用いたという悪夢の魔技","","","0","18","0","乳魔王的恶作剧","魔技","対象：敵全体　効果：ミニマム・スロウ・失禁
魔王贝比泽拉使用的恶梦魔技","","","50"
"5900","圧壊の魔眼","魔技","威力：Ｓ（魔or精）　対象：敵全体　属性：闇　効果：スタン・スロウ
魔力を込めた瞳で凝視し、あらゆる敵を重力で圧壊する","","","0","30","0","压碎的魔眼","魔技","威力：Ｓ（魔or精）　対象：敵全体　属性：闇　効果：スタン・スロウ
用充满魔力的眼睛凝视，用重力压碎所有敌人","","","50"
"5901","覇界の拳","格闘","威力：ＳＳ（力・速）　対象：敵単体　属性：闇
世界そのものを粉砕するという闇の鉄拳奥義","","","0","0","14","霸界之拳","格闘","威力：ＳＳ（力・速）　対象：敵単体　属性：闇
粉碎世界本身的暗之铁拳奥义","","","21"
"5902","サキュバスプリズン","淫技","威力：Ａ（器）　対象：敵全体　属性：快楽　効果：毎ターン発動
結界内で行われる淫魔の残虐な遊戯、3ターン持続","","","0","0","12","魅魔监狱","淫技","威力：Ａ（器）　対象：敵全体　属性：快楽　効果：毎ターン発動
结界内进行的淫魔残虐游戏，持续3回合","","","49"
"5903","発動：サキュバスプリズン","淫技","スキル5902、職業5028、ステート461","","","0","0","0","発動：サキュバスプリズン","淫技","スキル5902、職業5028、ステート461","","","49"
"5904","シェルマッチ","淫技","威力：Ｃ（器）　対象：敵単体　属性：快楽　効果：拘束・相互敏感
♀同士を密着させる淫技。自分自身も敏感になる","","","0","0","3","磨豆腐","淫技","威力：Ｃ（器）　対象：敵単体　属性：快楽　効果：拘束・相互敏感
女性间紧密接触的淫技。自己也会变得敏感","","","49"
"5905","ドロウネクター","淫技","威力：Ｃ（器）　対象：敵単体　属性：快楽　効果：拘束・ヌルヌル
アソコを吸う淫技","","","0","0","3","吸阴","淫技","威力：Ｃ（器）　対象：敵単体　属性：快楽　効果：拘束・ヌルヌル
吸吮私处的淫技","","","49"
"5906","エンブレイス","淫技","威力：Ｃ（器）　対象：敵単体　属性：快楽　効果：拘束・スタン
密着して動きを封じる淫技","","","0","0","3","拥抱","淫技","威力：Ｃ（器）　対象：敵単体　属性：快楽　効果：拘束・スタン
紧密贴合封锁动作的淫技","","","49"
"5907","エキサイトビュー","淫技","威力：Ｃ（器）　対象：敵単体　属性：快楽　効果：拘束・恍惚
相手の顔に騎乗する淫技","","","0","0","3","兴奋视野","淫技","威力：Ｃ（器）　対象：敵単体　属性：快楽　効果：拘束・恍惚
骑在对方脸上的淫技","","","49"
"5908","回復外法・ローカル","陰陽術","対象：味方単体　効果：HP中回復
異文化から盗んだ秘術で単体を回復する","","","0","3","0","恢复外法・局部","阴阳术","対象：味方単体　効果：HP中回復
用从异文化偷来的秘术恢复单体","","","29"
